"Path","LineNumber","MatchedLine","Context"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsBackups.php","83","* exception that zero UUID is not supported","* so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param bool validateOnly Optional. If set, the backend validates the ||    * request, but doesn't actually execute it. ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function delete($name, $optParams = []) ||   {"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsBackups.php","157","* creating duplicate commitments. The request ID must be a valid UUID with the","* check if the original operation with the same request ID was received, and if ||    * so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param string updateMask Optional. Field mask is used to specify the ||    * fields to be overwritten in the Backup resource by the update. The fields ||    * specified in the update_mask are relative to the resource, not the full ||    * request. A field will be overwritten if it is in the mask. If the user does ||    * not provide a mask then all fields will be overwritten. ||    * @opt_param bool validateOnly Optional. If set, the backend validates the"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsBackups.php","158","* exception that zero UUID is not supported","* so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param string updateMask Optional. Field mask is used to specify the ||    * fields to be overwritten in the Backup resource by the update. The fields ||    * specified in the update_mask are relative to the resource, not the full ||    * request. A field will be overwritten if it is in the mask. If the user does ||    * not provide a mask then all fields will be overwritten. ||    * @opt_param bool validateOnly Optional. If set, the backend validates the ||    * request, but doesn't actually execute it."
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsClusters.php","57","* creating duplicate commitments. The request ID must be a valid UUID with the","* check if the original operation with the same request ID was received, and if ||    * so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param bool validateOnly Optional. If set, performs request validation, ||    * for example, permission checks and any other type of validation, but does not ||    * actually execute the create request. ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsClusters.php","58","* exception that zero UUID is not supported","* so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param bool validateOnly Optional. If set, performs request validation, ||    * for example, permission checks and any other type of validation, but does not ||    * actually execute the create request. ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function create($parent, Cluster $postBody, $optParams = [])"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsClusters.php","91","* creating duplicate commitments. The request ID must be a valid UUID with the","* check if the original operation with the same request ID was received, and if ||    * so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param bool validateOnly Optional. If set, performs request validation, ||    * for example, permission checks and any other type of validation, but does not ||    * actually execute the create request. ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsClusters.php","92","* exception that zero UUID is not supported","* so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param bool validateOnly Optional. If set, performs request validation, ||    * for example, permission checks and any other type of validation, but does not ||    * actually execute the create request. ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function createsecondary($parent, Cluster $postBody, $optParams = [])"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsClusters.php","126","* creating duplicate commitments. The request ID must be a valid UUID with the","* check if the original operation with the same request ID was received, and if ||    * so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param bool validateOnly Optional. If set, performs request validation, ||    * for example, permission checks and any other type of validation, but does not ||    * actually execute the create request. ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsClusters.php","127","* exception that zero UUID is not supported","* so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param bool validateOnly Optional. If set, performs request validation, ||    * for example, permission checks and any other type of validation, but does not ||    * actually execute the create request. ||    * @return Operation ||    * @throws \Google\Service\Exception ||    */ ||   public function delete($name, $optParams = [])"
"C:\deploy\adminpanel\vendor\google\apiclient-services\src\CloudAlloyDBAdmin\Resource\ProjectsLocationsClusters.php","238","* creating duplicate commitments. The request ID must be a valid UUID with the","* check if the original operation with the same request ID was received, and if ||    * so, ignores the second request. This prevents clients from accidentally ||    * creating duplicate commitments. The request ID must be a valid UUID with the ||    * exception that zero UUID is not supported ||    * (00000000-0000-0000-0000-000000000000). ||    * @opt_param string updateMask Optional. Field mask is used to specify the ||    * fields to be overwritten in the Cluster resource by the update. The fields ||    * specified in the update_mask are relative to the resource, not the full ||    * request. A field will be overwritten if it is in the mask. If the user does ||    * not provide a mask then all fields will be overwritten. ||    * @opt_param bool validateOnly Optional. If set, performs request validation,"
